saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
116.149.191.105,/device/inform/data,1.0,2.0,2.0,2.05 Content,31351.0,f1a4,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.19.63.78,/device/inform/data,1.0,2.0,2.0,2.05 Content,31353.0,f1a6,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
111.22.97.250,/device/inform/data,1.0,2.0,2.0,2.05 Content,31355.0,f1a8,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.18.110.233,/device/inform/data,1.0,2.0,2.0,2.05 Content,11813.0,f9c7,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.139.247.16,/device/inform/data,1.0,2.0,2.0,2.05 Content,11814.0,f9c8,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.18.110.241,/device/inform/data,1.0,2.0,2.0,2.05 Content,11815.0,f9c9,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.18.119.71,/device/inform/data,1.0,2.0,2.0,2.05 Content,11816.0,f9ca,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.211.44.11,/device/inform/data,1.0,2.0,2.0,2.05 Content,3371.0,5e2e,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.173.69.107,/device/inform/data,1.0,2.0,2.0,2.05 Content,11818.0,f9cc,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.173.191.254,/device/inform/data,1.0,2.0,2.0,2.05 Content,31362.0,f1af,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.176.195.179,/device/inform/data,1.0,2.0,2.0,2.05 Content,11822.0,f9d0,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.18.111.51,/device/inform/data,1.0,2.0,2.0,2.05 Content,11823.0,f9d1,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.172.227.199,/device/inform/data,1.0,2.0,2.0,2.05 Content,11825.0,f9d3,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
