saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
110.37.114.85,/device/inform/data,1.0,2.0,2.0,2.05 Content,24534.0,2f9a,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.195.133.39,/device/inform/data,1.0,2.0,2.0,2.05 Content,36781.0,5b69,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
122.53.222.13,/device/inform/data,1.0,2.0,2.0,2.05 Content,24538.0,2f9e,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.4.156.198,/device/inform/data,1.0,2.0,2.0,2.05 Content,36784.0,5b6c,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
110.37.21.75,/device/inform/data,1.0,2.0,2.0,2.05 Content,24541.0,2fa1,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.195.113.194,/device/inform/data,1.0,2.0,2.0,2.05 Content,24543.0,2fa3,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.236.215.67,/device/inform/data,1.0,2.0,2.0,2.05 Content,36789.0,5b71,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.22.193.92,/device/inform/data,1.0,2.0,2.0,2.05 Content,24545.0,2fa5,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.173.103.244,/device/inform/data,1.0,2.0,2.0,2.05 Content,24546.0,2fa6,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.44.229.220,/device/inform/data,1.0,2.0,2.0,2.05 Content,36792.0,5b74,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.176.221.92,/device/inform/data,1.0,2.0,2.0,2.05 Content,36793.0,5b75,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.173.128.127,/device/inform/data,1.0,2.0,2.0,2.05 Content,36794.0,5b76,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
111.42.108.16,/device/inform/data,1.0,2.0,2.0,2.05 Content,24550.0,2faa,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.45.231.16,/device/inform/data,1.0,2.0,2.0,2.05 Content,36796.0,5b78,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.237.30.250,/device/inform/data,1.0,2.0,2.0,2.05 Content,24552.0,2fac,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.44.206.24,/device/inform/data,1.0,2.0,2.0,2.05 Content,36799.0,5b7b,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
111.9.221.94,/device/inform/data,1.0,2.0,2.0,2.05 Content,36800.0,5b7c,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.139.124.166,/device/inform/data,1.0,2.0,2.0,2.05 Content,36801.0,5b7d,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.175.104.86,/device/inform/data,1.0,2.0,2.0,2.05 Content,36802.0,5b7e,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.177.234.112,/device/inform/data,1.0,2.0,2.0,2.05 Content,36804.0,5b80,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
111.59.114.17,/device/inform/data,1.0,2.0,2.0,2.05 Content,36805.0,5b81,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
111.9.102.190,/device/inform/data,1.0,2.0,2.0,2.05 Content,36806.0,5b82,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
