saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
120.237.178.202,/device/inform/data,1.0,2.0,2.0,2.05 Content,44947.0,a89a,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.175.43.86,/device/inform/data,1.0,2.0,2.0,2.05 Content,299.0,3e2e,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.29.67.200,/device/inform/data,1.0,2.0,2.0,2.05 Content,44950.0,a89d,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.237.116.84,/device/inform/data,1.0,2.0,2.0,2.05 Content,44951.0,a89e,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
111.22.116.99,/device/inform/data,1.0,2.0,2.0,2.05 Content,44952.0,a89f,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.211.91.244,/device/inform/data,1.0,2.0,2.0,2.05 Content,303.0,3e32,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
120.237.253.246,/device/inform/data,1.0,2.0,2.0,2.05 Content,44954.0,a8a1,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.174.241.186,/device/inform/data,1.0,2.0,2.0,2.05 Content,305.0,3e34,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.139.94.115,/device/inform/data,1.0,2.0,2.0,2.05 Content,307.0,3e36,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
111.9.45.198,/device/inform/data,1.0,2.0,2.0,2.05 Content,308.0,3e37,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
