saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
39.129.92.11,/device/inform/data,1.0,2.0,2.0,2.05 Content,52900.0,db12,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
36.152.188.202,/device/inform/data,1.0,2.0,2.0,2.05 Content,52901.0,db13,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
59.183.141.198,/device/inform/data,1.0,2.0,2.0,2.05 Content,52902.0,db14,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
61.1.9.53,/device/inform/data,1.0,2.0,2.0,2.05 Content,52903.0,db15,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
39.164.136.211,/device/inform/data,1.0,2.0,2.0,2.05 Content,52904.0,db16,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
47.100.76.37,/efento/t,1.0,2.0,2.0,2.05 Content,34040.0,aa83,"{""OBSERVE"": ""0""}",b'h\xf7W\xed',4.0,1.0,False
36.136.0.219,/device/inform/data,1.0,2.0,2.0,2.05 Content,42533.0,c399,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
38.252.3.68,/device/inform/data,1.0,2.0,2.0,2.05 Content,52906.0,db18,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
59.96.43.183,/device/inform/data,1.0,2.0,2.0,2.05 Content,52907.0,db19,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
36.152.228.222,/device/inform/data,1.0,2.0,2.0,2.05 Content,52910.0,db1c,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
