saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
80.72.125.216,/ndm/login,1,ACK,2,4.05 Method Not Allowed,6209,69a0,,,0
80.72.125.216,/info,1,ACK,1,2.05 Content,27746,71,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""26264458-381f-11eb-8f23-ad7beddbd766"",""http_port"":80,""type"":""router"",""name"":""Keenetic Omni"",""version"":""0.3.5-1""}",120
193.106.40.183,/register,1,ACK,2,4.05 Method Not Allowed,55120,9956,,,0
193.106.40.183,/ndm/dis,1,ACK,2,4.00 Bad Request,32353,371b,,,0
193.106.40.183,/ndm/ci,1,ACK,2,4.00 Bad Request,57130,75bc,,0x1,3
193.106.40.183,/mirror,1,ACK,2,4.05 Method Not Allowed,40974,fb09,,,0
193.106.40.183,/uhp,1,ACK,2,4.05 Method Not Allowed,39732,b0c2,,,0
193.106.40.183,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,62411,f04c,,,0
193.106.40.183,/ndm/login,1,ACK,2,4.05 Method Not Allowed,57849,f405,,,0
193.106.40.183,/info,1,ACK,2,2.05 Content,10844,a2c1,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""53c9627c-88fc-11e6-8115-d9a73ebbc62f"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
176.195.153.135,/register,1,ACK,2,4.05 Method Not Allowed,3928,a368,,,0
176.195.153.135,/ndm/dis,1,ACK,2,4.00 Bad Request,63351,9081,,,0
176.195.153.135,/ndm/ci,1,ACK,2,4.00 Bad Request,19758,530a,,0x1,3
176.195.153.135,/mirror,1,ACK,2,4.05 Method Not Allowed,47695,e92d,,,0
176.195.153.135,/uhp,1,ACK,2,4.05 Method Not Allowed,27543,fc36,,,0
176.195.153.135,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,23830,7862,,,0
176.195.153.135,/ndm/login,1,ACK,2,4.05 Method Not Allowed,5729,20ef,,,0
176.195.153.135,/info,1,ACK,2,2.05 Content,779,1296,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""8ef0c356-7799-11ea-9396-61b7b4d96564"",""http_port"":80,""type"":""router"",""name"":""Keenetic Viva"",""version"":""0.3.5""}",118
79.164.27.13,/ndm/dis,1,ACK,2,4.00 Bad Request,46127,a716,,,0
79.164.27.13,/ndm/ci,1,ACK,2,4.00 Bad Request,49299,38c4,,,0
79.164.27.13,/uhp,1,ACK,2,4.05 Method Not Allowed,50737,f49b,,,0
79.164.27.13,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,33858,1822,,,0
79.164.27.13,/ndm/login,1,ACK,2,4.05 Method Not Allowed,44677,c4f1,,,0
79.164.27.13,/info,1,ACK,2,2.05 Content,2240,7d3f,{'CONTENT_FORMAT': 'TEXT'},"{""cloud"":true,""dpn"":true,""eula"":true,""password"":true,""cid"":""74e5c8ee-6e3e-11ef-92a8-c31ab19583ef"",""vendor"":""Keenetic"",""name"":""Keenetic Speedster"",""type"":""extender"",""version"":""4.03.C.6.0-5"",""http_port"":80}",204
37.1.83.143,/register,1,ACK,2,4.05 Method Not Allowed,45839,d488,,,0
37.1.83.143,/ndm/dis,1,ACK,2,4.00 Bad Request,31271,d000,,,0
37.1.83.143,/ndm/ci,1,ACK,2,4.00 Bad Request,53160,c412,,0x1,3
37.1.83.143,/mirror,1,ACK,2,4.05 Method Not Allowed,9177,0585,,,0
37.1.83.143,/uhp,1,ACK,2,4.05 Method Not Allowed,62277,4db3,,,0
37.1.83.143,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,12857,642c,,,0
37.1.83.143,/ndm/login,1,ACK,2,4.05 Method Not Allowed,45068,6b09,,,0
37.1.83.143,/info,1,ACK,2,2.05 Content,2355,7879,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""5b04d360-7b03-11e7-8115-67b566d5baae"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128
